,date,Open,High,Low,Close_x,Volume,label_up5,label_up2,label_down5,label_down2
1229,2018-05-18,8071.04,8280.45,7940.35,8247.91,558167598.76,False,True,False,False
1230,2018-05-19,8247.91,8397.27,8160.8,8249.24,381458405.45,False,False,False,False
1231,2018-05-20,8249.24,8591.45,8181.46,8533.0,418898289.02,False,True,False,False
1232,2018-05-21,8533.22,8585.85,8347.88,8419.65,463653636.91,False,False,False,True
1233,2018-05-22,8419.67,8428.6,7962.43,7992.75,543342369.36,False,False,True,True
1234,2018-05-23,7992.75,8031.63,7460.66,7505.77,934151146.29,False,False,True,True
1235,2018-05-24,7505.77,7729.48,7283.77,7584.74,826278113.25,False,True,False,True
1236,2018-05-25,7584.78,7652.37,7347.96,7475.36,634474356.99,False,False,False,True
1237,2018-05-26,7475.36,7626.69,7314.71,7355.06,368322782.27,False,True,False,True
1238,2018-05-27,7355.06,7420.07,7256.67,7362.23,341348321.23,False,False,False,False
1239,2018-05-28,7362.23,7455.55,7092.91,7118.88,526854342.95,False,False,False,True
1240,2018-05-29,7118.88,7533.03,7069.01,7474.75,634849312.09,True,True,False,False
1241,2018-05-30,7474.75,7571.08,7295.78,7393.02,505870974.98,False,False,False,True
1242,2018-05-31,7393.02,7608.87,7349.52,7502.15,458223966.12,False,True,False,False
1243,2018-06-01,7501.74,7614.66,7370.27,7530.55,458687659.47,False,False,False,False
1244,2018-06-02,7530.55,7697.34,7467.79,7643.26,362414878.61,False,True,False,False
1245,2018-06-03,7643.26,7774.96,7606.76,7719.75,332313005.46,False,False,False,False
1246,2018-06-04,7719.73,7760.73,7469.21,7503.2,427448262.3,False,False,False,True
1247,2018-06-05,7503.32,7672.7,7394.97,7629.4,440337235.4,False,True,False,False
1248,2018-06-06,7629.4,7701.35,7504.98,7661.79,396116252.65,False,False,False,False
1249,2018-06-07,7661.79,7755.92,7651.13,7700.11,342475552.09,False,False,False,False
1250,2018-06-08,7700.4,7709.61,7559.5,7627.52,310119047.41,False,False,False,False
1251,2018-06-09,7627.56,7691.74,7495.72,7513.69,218013881.09,False,False,False,False
1252,2018-06-10,7513.76,7514.04,6661.98,6773.72,895514425.38,False,False,True,True
1253,2018-06-11,6773.72,6913.85,6652.89,6887.37,482788065.15,False,True,False,False
1254,2018-06-12,6887.43,6888.33,6462.61,6556.94,509372466.34,False,False,True,True
1255,2018-06-13,6556.94,6623.0,6140.63,6310.43,797087281.14,False,False,True,True
1256,2018-06-14,6310.43,6719.44,6286.23,6643.26,620296377.11,True,True,False,False
1257,2018-06-15,6643.63,6667.23,6380.69,6396.71,379228601.07,False,False,False,True
1258,2018-06-16,6396.71,6569.15,6345.99,6503.1,232802782.59,False,True,False,False
1259,2018-06-17,6503.1,6585.77,6446.38,6457.78,224575526.46,False,False,False,False
1260,2018-06-18,6457.78,6802.03,6401.41,6714.82,430241689.13,True,True,False,False
1261,2018-06-19,6714.56,6839.6,6672.2,6741.28,370797057.99,False,False,False,False
1262,2018-06-20,6741.28,6817.9,6569.96,6761.27,400530201.24,False,False,False,True
1263,2018-06-21,6761.27,6790.08,6687.66,6720.64,295690715.67,False,False,False,False
1264,2018-06-22,6720.64,6731.51,5941.32,6051.47,862826624.25,False,False,True,True
1265,2018-06-23,6051.47,6257.88,6033.2,6166.54,350697378.49,False,True,False,False
1266,2018-06-24,6166.36,6254.02,5782.13,6157.78,667479078.32,False,False,True,True
1267,2018-06-25,6157.78,6344.45,6095.25,6260.35,492834172.99,False,True,False,False
1268,2018-06-26,6260.4,6286.36,6067.49,6088.39,391396653.43,False,False,False,True
1269,2018-06-27,6092.26,6192.11,6021.69,6141.57,383457137.86,False,False,False,False
1270,2018-06-28,6141.57,6172.23,5844.26,5871.28,385907044.98,False,False,False,True
1271,2018-06-29,5870.81,6286.67,5813.02,6203.8,554799001.51,True,True,False,False
1272,2018-06-30,6203.81,6503.33,6194.51,6385.38,419284677.69,False,True,False,False
1273,2018-07-01,6385.43,6429.5,6262.72,6339.04,259708490.63,False,False,False,False
1274,2018-07-02,6342.69,6673.71,5537.86,6615.66,465915661.24,True,True,True,True
1275,2018-07-03,6616.6,6670.3,6473.48,6509.58,356390898.98,False,False,False,True
1276,2018-07-04,6508.43,6777.97,6411.13,6590.06,412202352.61,False,True,False,False
1277,2018-07-05,6589.77,6691.32,6448.23,6534.81,421189063.01,False,False,False,True
1278,2018-07-06,6534.81,6633.44,6458.14,6602.02,310759733.14,False,False,False,False
1279,2018-07-07,6602.03,6814.42,6518.23,6758.08,277167900.06,False,True,False,False
1280,2018-07-08,6758.08,6782.85,6684.15,6707.38,268455446.1,False,False,False,False
1281,2018-07-09,6707.46,6803.1,6625.58,6668.84,328316145.78,False,False,False,False
1282,2018-07-10,6668.84,6683.61,6277.23,6306.85,470432142.71,False,False,True,True
1283,2018-07-11,6306.87,6405.59,6293.68,6394.36,327667754.35,False,False,False,False
1284,2018-07-12,6394.36,6394.93,6084.0,6253.6,409078182.65,False,False,False,True
1285,2018-07-13,6253.66,6349.21,6131.54,6229.83,319802271.97,False,False,False,False
1286,2018-07-14,6229.61,6332.46,6190.18,6268.75,174416786.37,False,False,False,False
1287,2018-07-15,6268.32,6401.5,6245.75,6364.26,218543291.78,False,True,False,False
1288,2018-07-16,6364.26,6761.84,6349.83,6740.55,494264915.91,True,True,False,False
1289,2018-07-17,6740.54,7476.24,6677.56,7326.7,799401451.35,True,True,False,False
1290,2018-07-18,7326.76,7590.65,7253.71,7383.39,788460811.94,False,True,False,False
1291,2018-07-19,7383.39,7563.7,7289.9,7477.5,522544440.45,False,True,False,False
1292,2018-07-21,7333.93,7453.07,7220.37,7405.4,297440355.21,False,False,False,False
1293,2018-07-22,7405.4,7569.28,7345.25,7398.64,355565264.85,False,True,False,False
1294,2018-07-23,7398.64,7798.59,7376.66,7718.0,745533303.01,True,True,False,False
1295,2018-07-24,7718.0,8485.71,7692.16,8395.82,1166560702.13,True,True,False,False
1296,2018-07-25,8395.81,8481.11,8061.07,8170.23,736530740.43,False,False,False,True
1297,2018-07-26,8170.37,8302.24,7862.67,7937.25,643953970.45,False,False,False,True
1298,2018-07-27,7937.1,8278.01,7806.25,8182.89,646256012.09,False,True,False,False
1299,2018-07-28,8182.88,8238.04,8070.04,8230.87,295872316.42,False,False,False,False
1300,2018-07-29,8230.82,8291.55,8123.53,8216.78,280233415.98,False,False,False,False
1301,2018-07-30,8216.7,8273.61,7867.44,8176.06,681120739.99,False,False,False,True
1302,2018-07-31,8176.08,8176.27,7663.7,7735.3,765186307.24,False,False,True,True
1303,2018-08-01,7736.25,7760.74,7449.31,7610.9,595404848.88,False,False,False,True
1304,2018-08-02,7610.9,7713.32,7470.86,7542.34,424093581.76,False,False,False,False
1305,2018-08-03,7542.34,7542.49,7296.76,7417.6,586982505.83,False,False,False,True
1306,2018-08-04,7417.6,7490.89,6940.15,7017.89,534002935.97,False,False,True,True
1307,2018-08-05,7017.89,7092.53,6898.31,7042.39,368914046.39,False,False,False,False
1308,2018-08-06,7042.57,7160.4,6854.79,6945.78,410408444.75,False,False,False,True
1309,2018-08-07,6945.77,7150.86,6685.02,6723.21,575690006.27,False,True,False,True
1310,2018-08-08,6723.29,6723.99,6133.03,6285.02,838853615.89,False,False,True,True
1311,2018-08-09,6285.06,6631.23,6195.02,6543.24,575748446.38,True,True,False,False
1312,2018-08-10,6543.25,6582.14,6025.91,6153.41,639457019.98,False,False,True,True
1313,2018-08-11,6152.95,6488.55,6014.26,6242.54,545722619.11,True,True,False,True
1314,2018-08-12,6242.53,6483.39,6176.89,6322.92,366460108.69,False,True,False,False
1315,2018-08-13,6322.41,6545.02,6157.03,6263.2,452431672.68,False,True,False,True
1316,2018-08-14,6263.2,6266.5,5891.87,6199.6,759847789.73,False,False,True,True
1317,2018-08-15,6199.63,6620.07,6193.63,6274.22,852103141.83,True,True,False,False
1318,2018-08-16,6274.22,6478.07,6217.33,6323.81,454679037.36,False,True,False,False
1319,2018-08-17,6323.81,6594.72,6300.45,6591.16,477089455.56,False,True,False,False
1320,2018-08-18,6591.18,6622.16,6322.44,6405.71,336744293.81,False,False,False,True
1321,2018-08-19,6405.74,6560.88,6330.56,6502.18,253984821.8,False,True,False,False
1322,2018-08-20,6502.24,6537.54,6248.39,6269.9,397981291.82,False,False,False,True
1323,2018-08-21,6270.09,6506.69,6259.81,6491.11,396746063.37,False,True,False,False
1324,2018-08-22,6491.09,6890.79,6264.34,6366.13,764005011.18,True,True,False,True
1325,2018-08-23,6366.14,6575.28,6356.96,6538.95,340811486.77,False,True,False,False
1326,2018-08-24,6539.13,6736.83,6481.76,6708.96,382456858.97,False,True,False,False
1327,2018-08-25,6708.94,6808.89,6684.19,6749.56,258296664.16,False,False,False,False
1328,2018-08-26,6749.71,6793.17,6588.48,6720.6,265820591.17,False,False,False,True
1329,2018-08-27,6720.6,6944.21,6674.84,6915.73,405769271.5,False,True,False,False
1330,2018-08-28,6915.92,7136.71,6877.2,7091.38,487789642.0,False,True,False,False
1331,2018-08-29,7091.38,7137.47,6944.76,7052.0,356139022.3,False,False,False,True
1332,2018-08-30,7051.61,7072.64,6818.69,6998.76,425475685.56,False,False,False,True
1333,2018-08-31,6998.76,7096.73,6903.08,7026.96,349131152.81,False,False,False,False
1334,2018-09-01,7026.96,7272.03,7025.58,7203.46,300301833.39,False,True,False,False
1335,2018-09-02,7203.46,7384.38,7144.71,7301.26,447453370.83,False,True,False,False
1336,2018-09-03,7301.25,7350.58,7204.89,7270.05,309327793.27,False,False,False,False
1337,2018-09-04,7270.05,7417.65,7246.76,7369.86,343762001.58,False,True,False,False
1338,2018-09-05,7369.89,7401.43,6694.06,6705.03,797851163.66,False,False,True,True
1339,2018-09-06,6705.06,6727.19,6295.11,6515.42,823309044.3,False,False,True,True
1340,2018-09-07,6515.42,6549.39,6345.48,6411.78,344487244.01,False,False,False,True
1341,2018-09-08,6413.12,6480.57,6134.76,6200.16,317380272.09,False,False,False,True
1342,2018-09-09,6200.23,6451.25,6161.83,6249.07,244400344.41,False,True,False,False
1343,2018-09-10,6249.07,6371.42,6247.64,6324.43,320435279.61,False,False,False,False
1344,2018-09-11,6324.43,6415.51,6199.19,6295.54,324512939.85,False,False,False,False
1345,2018-09-12,6295.54,6357.89,6208.28,6337.11,332537236.17,False,False,False,False
1346,2018-09-13,6337.08,6534.89,6337.08,6492.0,425090869.76,False,True,False,False
1347,2018-09-14,6492.17,6591.59,6393.84,6486.01,377989402.01,False,False,False,False
1348,2018-09-15,6485.39,6573.19,6473.47,6522.08,208349557.0,False,False,False,False
1349,2018-09-16,6522.68,6525.05,6404.31,6502.44,200545603.1,False,False,False,False
1350,2018-09-17,6502.44,6538.82,6216.83,6261.48,399675966.34,False,False,False,True
1351,2018-09-18,6261.33,6393.39,6238.25,6346.44,348485895.37,False,True,False,False
1352,2018-09-19,6346.44,6522.9,6131.02,6398.8,452379323.08,False,True,False,True
1353,2018-09-20,6398.83,6551.93,6361.33,6505.9,301619960.91,False,True,False,False
1354,2018-09-21,6505.97,6785.22,6501.01,6762.06,569642976.25,False,True,False,False
1355,2018-09-22,6762.07,6834.49,6633.01,6716.6,261159308.22,False,False,False,False
1356,2018-09-23,6716.6,6768.56,6663.9,6702.7,169080003.37,False,False,False,False
1357,2018-09-24,6702.73,6717.6,6557.82,6583.53,324660682.66,False,False,False,True
1358,2018-09-25,6583.53,6583.54,6333.21,6437.74,420279170.44,False,False,False,True
1359,2018-09-26,6437.74,6543.92,6383.16,6462.6,264402806.65,False,False,False,False
1360,2018-09-27,6462.6,6733.94,6434.76,6686.13,345096700.08,False,True,False,False
1361,2018-09-28,6686.13,6806.1,6545.41,6635.38,497340510.07,False,False,False,True
1362,2018-09-29,6635.4,6635.42,6474.23,6603.75,245055396.51,False,False,False,True
1363,2018-09-30,6603.75,6741.96,6543.68,6623.71,174302164.09,False,True,False,False
1364,2018-10-01,6623.82,6662.6,6510.54,6594.98,256959931.63,False,False,False,False
1365,2018-10-02,6594.98,6618.95,6478.04,6525.47,267166277.79,False,False,False,False
1366,2018-10-03,6525.46,6537.07,6428.98,6492.26,306385346.59,False,False,False,False
1367,2018-10-04,6492.61,6622.32,6486.86,6579.79,277614018.45,False,True,False,False
1368,2018-10-05,6580.0,6683.55,6546.98,6632.87,262562344.98,False,False,False,False
1369,2018-10-06,6632.88,6637.08,6563.25,6589.94,162722103.98,False,False,False,False
1370,2018-10-07,6589.94,6622.49,6535.02,6601.15,179378859.39,False,False,False,False
1371,2018-10-08,6601.46,6698.31,6565.01,6650.07,313507433.75,False,False,False,False
1372,2018-10-09,6650.07,6657.0,6589.39,6631.79,213976678.23,False,False,False,False
1373,2018-10-10,6631.79,6633.22,6487.86,6581.07,323664963.18,False,False,False,True
1374,2018-10-11,6581.07,6581.59,6171.95,6209.47,654924117.8,False,False,True,True
1375,2018-10-12,6209.47,6296.56,6173.86,6250.85,289840137.45,False,False,False,False
1376,2018-10-13,6252.1,6280.73,6238.92,6267.27,137705035.59,False,False,False,False
1377,2018-10-14,6267.27,6346.56,6247.17,6277.73,215422888.18,False,False,False,False
1378,2018-10-15,6277.73,7234.83,6244.77,6612.36,1190524168.21,True,True,False,False
1379,2018-10-16,6612.69,6724.91,6545.54,6583.05,324232509.78,False,False,False,False
1380,2018-10-17,6583.05,6589.2,6511.6,6574.52,220418636.64,False,False,False,False
1381,2018-10-18,6576.4,6616.27,6445.05,6488.72,331761115.45,False,False,False,False
1382,2018-10-19,6489.37,6503.09,6449.36,6469.28,237855085.41,False,False,False,False
1383,2018-10-20,6469.28,6645.2,6395.45,6490.56,127185847.78,False,True,False,False
1384,2018-10-21,6490.6,6557.39,6474.47,6509.87,105283929.06,False,False,False,False
1385,2018-10-22,6509.87,6531.23,6460.38,6483.23,202766914.4,False,False,False,False
1386,2018-10-23,6484.32,6496.2,6438.99,6470.22,220913293.6,False,False,False,False
1387,2018-10-24,6470.63,6538.35,6465.73,6476.25,222068131.83,False,False,False,False
1388,2018-10-25,6476.52,6497.9,6432.3,6462.77,231214963.95,False,False,False,False
1389,2018-10-26,6462.77,6514.0,6441.81,6457.21,215447656.36,False,False,False,False
1390,2018-10-27,6457.21,6479.0,6445.95,6470.17,124066466.34,False,False,False,False
1391,2018-10-28,6470.17,6483.24,6444.74,6470.74,109118160.99,False,False,False,False
1392,2018-10-29,6470.74,6483.39,6282.58,6313.91,342463526.52,False,False,False,True
1393,2018-10-30,6314.38,6340.68,6286.3,6309.11,269592154.08,False,False,False,False
1394,2018-10-31,6309.11,6391.25,6241.49,6342.61,245357244.49,False,False,False,False
1395,2018-11-01,6342.81,6402.59,6322.6,6381.3,199861220.45,False,False,False,False
1396,2018-11-02,6381.3,6420.93,6371.57,6394.66,179385606.7,False,False,False,False
1397,2018-11-03,6394.65,6398.09,6336.96,6376.32,183565304.27,False,False,False,False
1398,2018-11-04,6376.55,6498.16,6351.92,6467.05,175805188.92,False,False,False,False
1399,2018-11-05,6467.05,6475.8,6406.69,6433.74,155758902.3,False,False,False,False
1400,2018-11-06,6433.53,6482.81,6412.56,6479.72,239808254.25,False,False,False,False
1401,2018-11-07,6479.72,6562.79,6476.59,6529.68,360052788.55,False,False,False,False
1402,2018-11-08,6530.94,6542.42,6438.27,6446.06,273205386.68,False,False,False,False
1403,2018-11-09,6446.06,6457.97,6352.45,6377.99,237893036.71,False,False,False,False
1404,2018-11-10,6377.99,6419.92,6376.17,6396.37,94313328.59,False,False,False,False
1405,2018-11-11,6396.39,6414.18,6326.38,6408.18,130156001.58,False,False,False,False
1406,2018-11-12,6408.18,6435.41,6350.87,6375.08,181575610.86,False,False,False,False
1407,2018-11-13,6375.08,6389.43,6315.58,6339.17,227689745.72,False,False,False,False
1408,2018-11-14,6339.17,6375.7,5469.93,5741.47,1045469380.16,False,False,True,True
1409,2018-11-15,5740.51,5767.06,5300.75,5647.5,820864013.96,False,False,True,True
1410,2018-11-16,5647.5,5676.54,5487.87,5586.27,397196182.83,False,False,False,True
1411,2018-11-17,5586.97,5602.01,5524.7,5568.94,164182152.19,False,False,False,False
1412,2018-11-18,5567.95,5701.35,5567.95,5615.26,233409182.46,False,True,False,False
1413,2018-11-19,5615.26,5615.98,4757.01,4809.62,1072037780.45,False,False,True,True
1414,2018-11-20,4809.62,4953.56,4168.25,4441.81,1433400842.16,False,True,True,True
1415,2018-11-21,4441.81,4689.55,4315.58,4593.04,686284917.84,True,True,False,True
1416,2018-11-22,4593.04,4640.72,4297.21,4320.68,376852837.57,False,False,True,True
1417,2018-11-23,4320.68,4419.48,4157.19,4343.42,521825987.75,False,True,False,True
1418,2018-11-24,4343.42,4432.0,3741.2,3854.11,503028289.39,False,True,True,True
1419,2018-11-25,3854.11,4165.93,3550.04,4004.15,819869496.19,True,True,True,True
1420,2018-11-26,4004.46,4124.7,3598.81,3784.59,715341714.72,False,True,True,True
1421,2018-11-27,3784.77,3878.9,3613.11,3822.99,555212127.53,False,True,False,True
1422,2018-11-28,3822.99,4398.57,3822.94,4263.55,726808596.57,True,True,False,False
1423,2018-11-29,4263.52,4444.39,4130.68,4286.69,479575430.64,False,True,False,True
1424,2018-11-30,4286.85,4331.07,3916.3,4009.67,497762735.43,False,False,True,True
1425,2018-12-01,4009.67,4309.65,3942.62,4197.46,280927570.31,True,True,False,False
1426,2018-12-02,4197.7,4318.79,4077.67,4143.86,262154694.41,False,True,False,True
1427,2018-12-03,4143.86,4159.01,3795.18,3871.41,423985399.83,False,False,True,True
1428,2018-12-04,3871.41,4082.68,3770.92,3948.44,373361232.89,True,True,False,True
1429,2018-12-05,3948.44,3961.8,3719.19,3737.53,320944415.67,False,False,True,True
1430,2018-12-06,3737.53,3883.43,3467.92,3485.18,590923562.42,False,True,True,True
1431,2018-12-07,3485.18,3576.11,3248.0,3420.57,699930576.16,False,True,True,True
1432,2018-12-08,3420.57,3602.49,3295.21,3461.07,357548590.53,True,True,False,True
1433,2018-12-09,3461.07,3718.58,3436.5,3592.84,295321498.63,True,True,False,False
1434,2018-12-10,3592.84,3645.49,3416.77,3467.16,287119758.11,False,False,False,True
1435,2018-12-11,3467.16,3483.58,3348.98,3401.02,230671778.42,False,False,False,True
1436,2018-12-12,3401.02,3545.37,3380.48,3485.59,257293632.74,False,True,False,False
1437,2018-12-13,3485.59,3493.76,3272.81,3305.11,286236674.73,False,False,True,True
1438,2018-12-14,3305.11,3333.24,3180.97,3235.48,290985461.02,False,False,False,True
1439,2018-12-15,3235.48,3271.76,3169.53,3232.51,165378769.6,False,False,False,True
1440,2018-12-16,3232.51,3319.83,3227.4,3255.37,148182655.41,False,True,False,False
1441,2018-12-17,3255.37,3639.65,3239.06,3548.19,412454521.38,True,True,False,False
1442,2018-12-18,3548.19,3727.99,3481.46,3715.85,327807644.75,True,True,False,False
1443,2018-12-19,3715.85,3969.7,3693.57,3736.54,620695447.39,True,True,False,False
1444,2018-12-20,3736.54,4225.52,3712.82,4137.66,724855205.51,True,True,False,False
1445,2018-12-21,4137.66,4247.71,3831.2,3898.81,516656937.13,False,True,True,True
1446,2018-12-22,3898.81,4060.34,3849.23,4045.24,250085915.72,False,True,False,False
1447,2018-12-23,4045.24,4117.65,3972.39,4007.63,235997621.23,False,False,False,False
1448,2018-12-24,4007.63,4303.37,4006.6,4081.95,459290147.24,True,True,False,False
1449,2018-12-25,4081.95,4094.61,3734.85,3834.73,367200910.64,False,False,True,True
1450,2018-12-26,3834.73,3923.93,3746.86,3848.78,263439573.84,False,True,False,True
1451,2018-12-27,3848.78,3888.92,3622.39,3646.09,305729129.14,False,False,True,True
1452,2018-12-28,3646.09,4007.71,3628.43,3947.86,353705007.17,True,True,False,False
1453,2018-12-29,3947.86,4004.14,3774.38,3797.06,214891355.42,False,False,False,True
1454,2018-12-30,3797.06,3925.18,3760.8,3896.21,191958416.81,False,True,False,False
1455,2019-01-01,3747.39,3938.75,3696.94,3880.15,170598307.96,True,True,False,False
1456,2019-01-02,3880.15,3989.59,3826.29,3961.01,210854603.84,False,True,False,False
1457,2019-01-03,3961.01,3965.52,3778.76,3835.86,176488072.06,False,False,False,True
1458,2019-01-04,3835.86,3901.65,3783.88,3874.06,170507611.15,False,False,False,False
1459,2019-01-05,3874.06,3926.92,3841.13,3855.39,139438510.18,False,False,False,False
1460,2019-01-06,3855.39,4145.16,3829.09,4102.85,236298043.75,True,True,False,False
1461,2019-01-07,4102.85,4132.62,4001.35,4050.4,209289368.14,False,False,False,True
1462,2019-01-08,4050.4,4156.16,3990.34,4040.75,268091045.44,False,True,False,False
1463,2019-01-09,4040.75,4092.91,4013.0,4048.34,223639028.92,False,False,False,False
1464,2019-01-10,4048.34,4085.09,3631.07,3668.15,412522198.13,False,False,True,True
1465,2019-01-11,3668.15,3729.69,3616.41,3669.2,231465488.1,False,False,False,False
1466,2019-01-12,3669.2,3692.12,3611.2,3664.38,103912541.38,False,False,False,False
1467,2019-01-13,3664.38,3675.2,3528.24,3551.24,164125048.97,False,False,False,True
1468,2019-01-14,3551.24,3748.88,3544.53,3703.9,204793029.92,True,True,False,False
1469,2019-01-15,3703.9,3724.3,3590.49,3621.24,198582447.53,False,False,False,True
1470,2019-01-16,3621.24,3704.37,3611.38,3643.99,196211595.54,False,True,False,False
1471,2019-01-17,3643.99,3695.28,3586.92,3685.3,168287506.1,False,False,False,False
1472,2019-01-18,3685.3,3685.39,3620.44,3648.05,118317804.97,False,False,False,False
1473,2019-01-19,3648.05,3799.62,3643.01,3729.78,143238228.4,False,True,False,False
1474,2019-01-20,3729.78,3754.65,3529.25,3567.73,177628515.93,False,False,True,True
1475,2019-01-21,3567.73,3599.83,3535.19,3571.92,129000924.6,False,False,False,False
1476,2019-01-22,3571.92,3635.69,3473.77,3602.04,191355241.84,False,False,False,True
1477,2019-01-23,3602.04,3631.15,3543.96,3572.05,135864247.56,False,False,False,False
1478,2019-01-24,3572.05,3616.33,3546.5,3598.52,113155246.95,False,False,False,False
1479,2019-01-25,3598.52,3607.43,3539.41,3582.89,116674680.78,False,False,False,False
1480,2019-01-26,3582.89,3676.4,3578.62,3596.5,105927045.55,False,True,False,False
1481,2019-01-27,3596.5,3605.99,3511.29,3565.08,93766117.67,False,False,False,True
1482,2019-01-28,3565.08,3567.56,3402.56,3453.42,206309738.62,False,False,False,True
1483,2019-01-29,3453.42,3463.2,3369.19,3418.25,158106687.0,False,False,False,True
1484,2019-01-30,3418.25,3488.91,3395.94,3467.21,146422486.1,False,True,False,False
1485,2019-01-31,3467.21,3499.78,3422.83,3434.13,128773893.15,False,False,False,False
1486,2019-02-01,3434.13,3478.55,3398.96,3461.63,144476056.44,False,False,False,False
1487,2019-02-02,3461.63,3519.14,3441.21,3508.68,94144187.11,False,False,False,False
1488,2019-02-03,3508.68,3514.43,3424.42,3449.62,79591219.11,False,False,False,True
1489,2019-02-04,3449.62,3470.8,3429.21,3431.24,82280894.52,False,False,False,False
1490,2019-02-05,3431.24,3447.88,3415.67,3447.66,84042727.18,False,False,False,False
1491,2019-02-06,3447.66,3459.33,3362.24,3394.89,150408587.85,False,False,False,True
1492,2019-02-07,3394.89,3406.54,3369.1,3375.33,97390901.92,False,False,False,False
1493,2019-02-08,3375.33,3735.1,3363.32,3660.03,317023029.42,True,True,False,False
1494,2019-02-09,3660.03,3673.71,3616.11,3652.26,94200588.34,False,False,False,False
1495,2019-02-10,3652.26,3689.32,3611.46,3685.14,109365095.98,False,False,False,False
1496,2019-02-11,3685.14,3688.59,3608.18,3611.34,146354074.39,False,False,False,True
1497,2019-02-12,3611.34,3648.67,3574.22,3617.41,164816438.53,False,False,False,False
1498,2019-02-13,3617.41,3655.89,3590.01,3605.87,146822348.57,False,False,False,False
1499,2019-02-14,3605.87,3619.7,3567.39,3588.72,117804856.32,False,False,False,False
1500,2019-02-15,3588.72,3640.65,3575.95,3593.49,130398989.33,False,False,False,False
1501,2019-02-16,3593.49,3639.75,3592.04,3617.24,86973822.79,False,False,False,False
1502,2019-02-17,3617.24,3706.17,3608.18,3670.92,134218331.16,False,True,False,False
1503,2019-02-18,3670.92,3952.44,3661.42,3912.57,376203280.43,True,True,False,False
1504,2019-02-19,3912.57,4010.91,3882.52,3924.24,292137057.43,False,True,False,False
1505,2019-02-20,3924.24,3992.31,3898.91,3974.05,209282292.49,False,False,False,False
1506,2019-02-21,3974.05,4026.54,3900.28,3937.04,187314178.85,False,False,False,False
1507,2019-02-22,3937.04,3996.15,3917.66,3983.53,170405341.81,False,False,False,False
1508,2019-02-23,3983.53,4192.39,3948.48,4149.09,231174632.28,True,True,False,False
1509,2019-02-24,4149.09,4221.62,3755.38,3771.62,319071544.94,False,False,True,True
1510,2019-02-25,3771.62,3885.06,3771.53,3845.51,185036583.31,False,True,False,False
1511,2019-02-26,3845.51,3852.66,3791.9,3817.88,126868886.89,False,False,False,False
1512,2019-02-27,3817.88,3851.84,3699.53,3830.72,175069054.72,False,False,False,True
1513,2019-02-28,3830.72,3909.86,3798.0,3823.37,170646670.66,False,True,False,False
1514,2019-03-01,3823.37,3866.12,3822.67,3831.48,101774924.71,False,False,False,False
1515,2019-03-02,3831.48,3846.38,3790.74,3842.94,73894412.97,False,False,False,False
1516,2019-03-03,3842.94,3853.28,3788.04,3812.31,64065044.79,False,False,False,False
1517,2019-03-04,3812.31,3831.01,3705.14,3731.28,147245676.28,False,False,False,True
1518,2019-03-05,3731.28,3893.52,3720.49,3874.18,165062256.27,False,True,False,False
1519,2019-03-06,3874.18,3916.29,3839.39,3874.98,129520549.49,False,False,False,False
1520,2019-03-07,3874.98,3911.76,3853.2,3882.61,146201726.67,False,False,False,False
1521,2019-03-08,3882.61,3932.02,3804.98,3868.02,153405087.61,False,False,False,False
1522,2019-03-09,3868.02,3975.25,3860.66,3947.74,108370246.04,False,True,False,False
1523,2019-03-10,3947.74,3948.21,3897.82,3929.84,68252920.53,False,False,False,False
1524,2019-03-11,3929.84,3941.99,3849.45,3874.89,126998648.6,False,False,False,True
1525,2019-03-12,3874.89,3904.7,3827.23,3888.57,130291591.54,False,False,False,False
1526,2019-03-13,3888.57,3898.25,3853.06,3878.44,108286926.77,False,False,False,False
1527,2019-03-14,3878.44,3922.21,3825.03,3881.44,133931876.12,False,False,False,False
1528,2019-03-15,3881.44,3935.1,3876.17,3927.08,125588541.02,False,False,False,False
1529,2019-03-16,3927.08,4069.11,3924.98,4027.01,166216280.52,False,True,False,False
1530,2019-03-17,4027.01,4030.38,3970.97,3998.0,68146133.16,False,False,False,False
1531,2019-03-18,3998.0,4038.99,3964.31,3988.85,109428478.54,False,False,False,False
1532,2019-03-19,3988.85,4032.04,3972.47,4024.14,118919147.36,False,False,False,False
1533,2019-03-20,4024.14,4064.95,3995.49,4056.75,148490744.9,False,False,False,False
1534,2019-03-21,4056.75,4082.29,3953.53,3996.93,178077036.22,False,False,False,True
1535,2019-03-22,3996.93,4018.21,3984.0,4000.84,90726555.79,False,False,False,False
1536,2019-03-23,4000.84,4019.36,3982.47,4007.21,74094017.72,False,False,False,False
1537,2019-03-24,4007.21,4010.3,3970.35,3994.11,64375076.75,False,False,False,False
1538,2019-03-25,3994.11,4005.29,3887.68,3924.55,136398998.18,False,False,False,True
1539,2019-03-26,3924.55,3943.2,3902.52,3942.22,93805733.55,False,False,False,False
1540,2019-03-27,3942.22,4054.32,3932.79,4045.98,149005782.26,False,True,False,False
1541,2019-03-28,4045.98,4046.44,4014.69,4036.45,102296341.19,False,False,False,False
1542,2019-03-29,4036.45,4122.89,4031.22,4111.38,170915132.77,False,True,False,False
1543,2019-03-30,4111.38,4146.88,4066.87,4118.13,102400533.82,False,False,False,False
1544,2019-03-31,4118.13,4129.43,4098.79,4112.69,56727425.19,False,False,False,False
1545,2019-04-01,4112.69,4164.33,4082.2,4151.32,152826759.02,False,False,False,False
